AreaPond,Populacao,RendaTrabalho,RendaTransferencias,RendaTotal,uf,Municipio,RendaPerCapita,n_agencias,areas_por_municipio
3516507001001,2243.28217742492,1317398.68320439,596384.556550366,1913783.23975476,SP,3516507,587.263919119014,1,1
3516606001001,5614.1617984039,2669549.02324097,1233307.32962235,3902856.35286332,SP,3516606,475.502687507139,2,1
3516804001001,3375.27469546973,2378915.48124332,620553.699030991,2999469.18027431,SP,3516804,704.806481213599,1,1
3516853001001,3401.91622658237,2029869.733394,446769.950747044,2476639.68414104,SP,3516853,596.684220949569,0,1
3516903001001,8739.09743847807,6071437.59334223,2095744.97575753,8167182.56909976,SP,3516903,694.74423830198,3,1
3517000001001,8642.44241225172,4048065.90106124,1576663.74812779,5624729.64918903,SP,3517000,468.393737321595,4,1
3517109001001,3564.92623883618,2158400.1752563,1374479.97857843,3532880.15383473,SP,3517109,605.454371465745,1,1
3517208001001,8205.24549914293,4956742.6188115,1526275.27891665,6483017.89772814,SP,3517208,604.094371012939,1,1
3517307001001,4154.64384870568,2194667.59797635,668556.902017659,2863224.49999401,SP,3517307,528.244460391007,1,1
3517505001001,14410.8209292,10332210.5599112,2716457.4820426,13048668.0419538,SP,3517505,716.975848265211,4,1
3517604001001,13280.7213485083,4939626.67709528,2320061.27336723,7259687.95046251,SP,3517604,371.939636972362,2,1
3517703001001,14857.1793751292,9127009.93847566,3524122.71260613,12651132.6510818,SP,3517703,614.3164666743,4,1
3517802001001,6851.71274255011,3623904.02616283,1454553.07604889,5078457.10221172,SP,3517802,528.904839173697,3,1
3517901001001,7718.59261233582,4688532.99720911,1422494.15913558,6111027.1563447,SP,3517901,607.433664748146,2,1
3518008001001,1574.06968463819,731337.211630252,351955.883482633,1083293.09511289,SP,3518008,464.61552418396,0,1
3518107001001,4829.92547612165,2963776.0695456,923669.648468319,3887445.71801392,SP,3518107,613.627701751925,1,1
3518305001001,19825.2406259592,13633467.0572585,4468251.58267419,18101718.6399327,SP,3518305,687.682299270901,4,1
3518503001001,11862.135507564,5050102.97332259,1904799.5085551,6954902.48187769,SP,3518503,425.733036863587,1,1
3518859001001,5292.79691050413,3299024.74939668,1332714.58040092,4631739.32979761,SP,3518859,623.30461666674,0,1
3518909001001,3689.4496473645,1816570.45449317,695991.226033896,2512561.68052707,SP,3518909,492.36895150224,0,1
3519006001001,6731.19039010039,3428313.92657928,1201841.62740584,4630155.55398512,SP,3519006,509.317628516544,2,1
3519055001001,8774.12711278954,11373597.4712787,2820390.86930806,14193988.3405867,SP,3519055,1296.26540909124,3,1
3519105001001,7958.3379236543,5442647.96652352,1697860.96768971,7140508.93421323,SP,3519105,683.892543736616,2,1
3519204001001,5133.9237420178,2677188.6426851,1326065.25612402,4003253.89880911,SP,3519204,521.470278331963,1,1
3519253001001,5088.99965408993,1695476.651895,545788.088970333,2241264.74086533,SP,3519253,333.165016140723,1,1
3519303003001,23338.4910537177,12669410.5746886,3165028.26450119,15834438.8391898,SP,3519303,542.854743501954,3,1
3519402001001,8852.65966281561,6327905.96210855,2329994.32693388,8657900.28904243,SP,3519402,714.802805386053,2,1
3519501001001,5174.80593289494,3005943.19133869,923710.401918119,3929653.59325681,SP,3519501,580.880371229126,2,1
3519808001001,5832.89950419775,4010102.5574701,1101471.9993107,5111574.5567808,SP,3519808,687.497282369455,3,1
3519907001001,6015.46229848932,3230219.11538089,1303112.15232021,4533331.2677011,SP,3519907,536.986012894156,2,1
3520004001001,18180.1998222178,10240338.31463,3415027.43013085,13655365.7447608,SP,3520004,563.268743730496,2,1
3520103003001,22126.1420534758,25842686.762055,8084628.61242689,33927315.3744819,SP,3520103,1167.97075150276,6,1
3520202001001,6708.45899370842,3680898.86026814,1143432.32805444,4824331.18832258,SP,3520202,548.695142017011,1,1
3520301003001,21673.7268355446,10414676.7878189,7724318.68882506,18138995.476644,SP,3520301,480.520810603694,5,1
3520400003001,21230.4689287961,16923313.3669897,4170653.23881583,21093966.6058056,SP,3520400,797.123861170852,2,1
3520426001001,6939.39609381009,3168745.46754917,1882804.70589712,5051550.17344629,SP,3520426,456.631301155396,0,1
3520442001001,20513.0307687853,17254109.890679,8819825.53139584,26073935.4220748,SP,3520442,841.129235614202,4,1
3520608001001,3889.95015623672,2521358.42488695,724065.728715022,3245424.15360197,SP,3520608,648.172424740323,1,1
3520707001001,3255.01788005243,1869713.95878963,748629.1542191,2618343.11300873,SP,3520707,574.409735272948,2,1
3520806001001,2893.65461800131,1544829.69966917,501175.781315689,2046005.48098486,SP,3520806,533.868033198865,1,1
3520905001001,10590.328539034,6775480.90757129,2282832.82688515,9058313.73445644,SP,3520905,639.780048616822,2,1
3521002001001,21403.525324688,11131723.6275945,3134485.04822843,14266208.6758229,SP,3521002,520.088324644096,2,1
3521101001001,4559.68153210508,3705223.23882586,934314.699527227,4639537.93835309,SP,3521101,812.605707819085,2,1
3521150001001,3567.24827114503,2001389.44147108,643792.260470686,2645181.70194177,SP,3521150,561.045738716882,0,1
3521200001001,3093.5651534833,1173321.37905097,610213.639350296,1783535.01840126,SP,3521200,379.278056494083,1,1
3521309001001,10849.1391589633,8676476.26086594,3878953.91245074,12555430.1733167,SP,3521309,799.738682833436,3,1
3521408001001,15780.8973799073,11669825.268654,3141397.67161348,14811222.9402675,SP,3521408,739.490599787586,5,1
3521507001001,5754.58640789885,3181020.94786005,967865.802863631,4148886.75072368,SP,3521507,552.780117002627,1,1
3521606001001,6590.36890332001,2553541.82460677,1178799.01394108,3732340.83854785,SP,3521606,387.465688501956,2,1
3521705001001,13473.3668911009,5717798.14577721,2301882.63594192,8019680.78171912,SP,3521705,424.377825675761,3,1
3521804001001,18470.8350760313,10248303.9545564,2982882.93109967,13231186.8856561,SP,3521804,554.837066779681,4,1
3521903001001,12061.7418790271,7969633.10236582,2470885.43985976,10440518.5422256,SP,3521903,660.736499114062,3,1
3522000001001,2530.06401861837,1472186.0165168,490824.659825176,1963010.67634198,SP,3522000,581.87698243333,1,1
3522158001001,2392.35364728378,805776.67563665,442033.092707626,1247809.76834428,SP,3522158,336.813362251651,0,1
3522653001001,2686.88693932651,887189.032504835,359315.604600983,1246504.63710582,SP,3522653,330.192171289208,0,1
3522802001001,11085.3237126975,5651731.42172393,2256391.97041615,7908123.39214008,SP,3522802,509.839096105983,3,1
3522901001001,9419.87909207823,6176260.44742675,1878516.98872406,8054777.43615081,SP,3522901,655.662390892125,2,1
3523008001001,3380.53284820848,1669163.162596,612613.067162628,2281776.22975862,SP,3523008,493.757415633624,1,1
3523503001001,13364.5099903183,7867516.25099648,2196276.54378645,10063792.7947829,SP,3523503,588.687221356859,3,1
3523602001001,12639.9181035232,7484192.09316855,2344596.17437072,9828788.26753927,SP,3523602,592.10764119448,3,1
3523701001001,4433.18281405135,2152948.64728876,920307.294564435,3073255.94185319,SP,3523701,485.644002874143,1,1
3523800001001,5952.46367968812,3521813.58747003,1059301.19382097,4581114.781291,SP,3523800,591.656459742491,1,1
3524204001001,5237.95930497082,2722320.81419394,841209.941568994,3563530.75576293,SP,3524204,519.729279227209,1,1
3524501001001,4480.72183314543,2813568.72617097,641601.165814811,3455169.89198578,SP,3524501,627.927559653009,1,1
3524600001001,12641.2479265223,7064615.93633768,2569065.23638995,9633681.17272763,SP,3524600,558.85431386213,5,1
3524907001001,4085.39733497316,3004013.23338617,901005.301164251,3905018.53455042,SP,3524907,735.305035735502,1,1
3525201001001,18259.7350223266,13657249.8605116,3045846.81021322,16703096.6707248,SP,3525201,747.943485697497,4,1
3525409001001,2361.26500911568,1426734.96958036,292089.827938926,1718824.79751928,SP,3525409,604.224838835302,1,1
3525508001001,9392.96136497143,5632481.64795955,1754757.29579807,7387238.94375762,SP,3525508,599.649187205689,2,1
3525607001001,3174.69191607255,1969841.98332393,615694.053218208,2585536.03654214,SP,3525607,620.48288003985,1,1
3525805001001,3370.77156229749,1577452.28793646,539854.533409616,2117306.82134608,SP,3525805,467.979588287878,1,1
3525854001001,2191.90079678153,1616154.27229382,360015.814770829,1976170.08706465,SP,3525854,737.330026371129,0,1
3526001001001,15370.3120051441,9052292.83776132,3674047.52391271,12726340.361674,SP,3526001,588.946589680921,4,1
3526100001001,14059.4069934848,6264824.55930809,2561478.54326346,8826303.10257156,SP,3526100,445.596643031333,3,1
3526209003001,20969.1698703332,12106415.4731839,3040257.31870701,15146672.7918909,SP,3526209,577.343573829874,2,1
3526308001001,3853.23396639122,1662944.29550752,1058223.35174629,2721167.64725382,SP,3526308,431.571067319581,1,1
3526407001001,20029.5997580655,14381624.5268367,4330699.27627517,18712323.8031119,SP,3526407,718.018567547539,7,1
3526506001001,7784.2170133524,2285938.040174,818523.713449351,3104461.75362335,SP,3526506,293.663195187505,1,1
3526605001001,4848.83820331812,2086845.63398453,964134.912342155,3050980.54632669,SP,3526605,430.380546118548,1,1
3527009001001,5315.16587299605,3679506.03436817,1084249.21595228,4763755.25032045,SP,3527009,692.265513868923,1,1
3527256001001,1740.37854150089,949393.199261925,336371.901996683,1285765.10125861,SP,3527256,545.509598413674,0,1
3527405001001,16017.6936575972,9960047.43436537,3574787.52248136,13534834.9568467,SP,3527405,621.815327929021,5,1
3527504001001,1724.46486483406,1221018.98761766,504613.840135729,1725632.82775339,SP,3527504,708.056749961765,1,1
3527603001001,8399.63641525586,5994722.64772466,1374290.15770738,7369012.80543204,SP,3527603,713.688349276253,4,1
3527702001001,4000.2600344748,2114580.48055045,624912.225116964,2739492.70566741,SP,3527702,528.610755882542,1,1
3527801001001,3325.00779287229,1797037.79376411,549423.815748533,2346461.60951264,SP,3527801,540.461227674822,1,1
3527900001001,2147.09839486935,963891.01542223,402317.692262268,1366208.7076845,SP,3527900,448.927267481321,1,1
3528007001001,12517.0500932151,8432380.20231647,6386366.35017448,14818746.5524909,SP,3528007,673.671523203956,5,1
3528106001001,6351.37175090162,3915224.18642176,1432034.96113976,5347259.14756152,SP,3528106,616.437572854396,2,1
3528205001001,3002.2423181755,1664110.20113,679239.741210673,2343349.94234067,SP,3528205,554.289102866721,1,1
3528304001001,2643.82588210864,1781936.40926592,518708.132682788,2300644.5419487,SP,3528304,673.99915453006,1,1
3528601001001,7069.97886958692,4859637.45565751,1832723.56601737,6692361.02167488,SP,3528601,687.362373395812,2,1
3528700001001,4043.67034300312,1143748.04223696,512725.124997501,1656473.16723446,SP,3528700,282.848982537862,1,1
3528809001001,10526.9798864285,6720839.27217013,2100086.11025821,8820925.38242834,SP,3528809,638.439452215036,4,1
3528858001001,2131.14631650042,1511925.26337682,487493.148793012,1999418.41216983,SP,3528858,709.442261974565,0,1
3528908001001,3149.3766780407,1510123.88715002,650960.610258919,2161084.49740894,SP,3528908,479.499291932747,1,1
3529104001001,1687.67289845677,737294.256787186,425342.613447737,1162636.87023492,SP,3529104,436.870354119793,0,1
3529203001001,19326.0488910777,10493551.2584705,3880825.25311659,14374376.5115871,SP,3529203,542.974475414636,4,1
3529500001001,3779.39577596432,2481704.8460265,734347.451623002,3216052.2976495,SP,3529500,656.640636000417,1,1
3529609001001,3134.95611227161,1862413.88765947,746658.621680777,2609072.50934025,SP,3529609,594.079732207146,1,1
3529658001001,1483.67296326795,709572.584445347,276049.192805049,985621.777250397,SP,3529658,478.254037117748,0,1
3529708001001,15697.6497233723,10649831.8359751,2444528.84664555,13094360.6826207,SP,3529708,678.434799071773,4,1
3529807001001,9375.43018002986,6109930.56483282,2213046.31172119,8322976.87655401,SP,3529807,651.696023276594,1,1
3529906001001,14710.7573172048,6793409.82561585,2139188.18818751,8932598.01380336,SP,3529906,461.798782967528,3,1
3530003001001,2283.03745709085,1254205.79294464,465611.340577461,1719817.1335221,SP,3530003,549.358394909035,1,1
3530102003001,22932.1168277676,12868250.2232268,5070965.65821699,17939215.8814438,SP,3530102,561.145328182051,5,1
3530201001001,13258.2166150235,6015628.67799022,2619513.51634686,8635142.19433708,SP,3530201,453.728344668439,3,1
3530409001001,3402.88138329004,2048945.34577442,641281.094628235,2690226.44040266,SP,3530409,602.120707420435,1,1
3530904001001,2482.92825986942,2002925.25938705,544639.149284773,2547564.40867182,SP,3530904,806.678667184845,1,1
3531001001001,1771.40100740625,1203962.59953819,389589.182082485,1593551.78162068,SP,3531001,679.666882035412,0,1
3531209001001,5795.65641845006,4330350.16328368,1805216.01781082,6135566.18109449,SP,3531209,747.171649012581,1,1
3531407001001,17777.8737852812,17472917.1965283,4659235.57097395,22132152.7675022,SP,3531407,982.846284519952,5,1
3531506001001,15187.4378970074,11411478.789514,2921639.00402068,14333117.7935347,SP,3531506,751.37616146319,5,1
3531605001001,3305.27168373724,1842498.52723526,723228.914484424,2565727.44171968,SP,3531605,557.442384025741,1,1
3531704001001,3175.46177360048,1691475.89749301,678317.406906422,2369793.30439943,SP,3531704,532.670842255216,1,1
3531902003001,22125.283394098,16080665.7893553,3569828.67845763,19650494.4678129,SP,3531902,726.800443769449,6,1
3532009001001,9150.18622342422,6773222.2723517,1393317.81438489,8166540.08673659,SP,3532009,740.227805966663,2,1
3532058001001,3363.2095374519,1640354.79728312,579381.014315383,2219735.8115985,SP,3532058,487.734938610431,0,1
3532108001001,3418.20991588605,1827576.11516384,783088.125313795,2610664.24047764,SP,3532108,534.658830246272,1,1
3532157001001,2012.96140064555,994866.525718338,262385.006824086,1257251.53254242,SP,3532157,494.230304366138,0,1
3532207001001,3294.32597004126,1642876.26671438,401636.60510002,2044512.8718144,SP,3532207,498.698757091669,1,1
3532306001001,5225.87036469208,2118487.6766162,1142755.42491981,3261243.10153601,SP,3532306,405.384659162136,1,1
3532405001001,12803.8218084837,6362723.11684459,2304509.99481326,8667233.11165786,SP,3532405,496.939367949398,1,1
3532504001001,7393.08423200603,5169989.42980755,1672698.63687246,6842688.06668001,SP,3532504,699.300761030925,2,1
3532603001001,9017.5775693203,6020655.74175104,3272868.00411908,9293523.74587011,SP,3532603,667.657771221683,4,1
3532702001001,3392.86996210875,2045677.88377768,622846.110545622,2668523.9943233,SP,3532702,602.934361358855,1,1
3532801001001,4729.64076000325,2874087.73366339,969928.350402302,3844016.08406569,SP,3532801,607.675694519643,1,1
3532827001001,5962.86015465988,2036290.91437605,760747.087179952,2797038.001556,SP,3532827,341.495668447753,0,1
3532843001001,1764.91788620042,722332.617924247,379080.286275329,1101412.90419958,SP,3532843,409.272648643905,0,1
3532868001001,879.683309146612,510298.276372713,127978.344068617,638276.62044133,SP,3532868,580.093166559858,0,1
3532900001001,7139.77317826439,5107101.12166913,1325716.78566526,6432817.9073344,SP,3532900,715.302992708043,2,1
3533007001001,15244.4157719419,10615796.9038296,3295376.62809579,13911173.5319254,SP,3533007,696.372826787401,4,1
3533106001001,1753.85284597809,830293.880600522,572211.730371314,1402505.61097184,SP,3533106,473.411371144701,1,1
3533205001001,2334.00858236424,1242980.39497349,362395.024583384,1605375.41955688,SP,3533205,532.551767103791,0,1
3533254001001,3494.2601770444,2655919.7959105,380372.111798957,3036291.90770946,SP,3533254,760.080721337985,0,1
3533304001001,2713.14527431041,1650820.55743932,517986.043692548,2168806.60113187,SP,3533304,608.452696237912,1,1
3533601001001,5425.09720946177,3498482.12313102,1549277.91363587,5047760.0367669,SP,3533601,644.869942059179,2,1
3533700001001,3252.51227379489,1649337.16899561,593333.23306916,2242670.40206477,SP,3533700,507.096370483864,1,1
3533809001001,2119.71482295311,1105939.13864433,672421.66375239,1778360.80239672,SP,3533809,521.739588112882,1,1
3534005001001,3005.59925708011,1823255.07768718,431809.361624484,2255064.43931166,SP,3534005,606.619486410986,1,1
3534104001001,4920.74485658909,3017319.80582322,1132948.641025,4150268.44684822,SP,3534104,613.183551222514,2,1
3534203001001,4355.18134396699,3353470.37350875,597981.11736207,3951451.49087082,SP,3534203,769.995577372258,1,1
3534500001001,2095.12536059656,1108335.81677246,571950.182261158,1680285.99903361,SP,3534500,529.006921312274,1,1
3534757001001,6693.65319120909,4290790.14065972,1462997.04759841,5753787.18825812,SP,3534757,641.023670944724,3,1
3534807001001,6014.01477590845,2662768.96665511,1174553.06982316,3837322.03647827,SP,3534807,442.760629275788,1,1
3534906001001,11220.6502328226,5437191.02626286,2081466.65806187,7518657.68432473,SP,3534906,484.570048387929,4,1
3535002001001,9015.44625685889,5620934.44042679,1786355.70381175,7407290.14423854,SP,3535002,623.478226177703,3,1
